,1403-08-29,1403-08-30,1403-09-03,1403-09-04
12:00:55,[689 np.float64(1470.0) np.float64(1457.0) 60],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2030.0) 40],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:00:56,[689 np.float64(1470.0) np.float64(1457.0) 60],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2030.0) 40],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:00:57,[689 np.float64(1470.0) np.float64(1457.0) 60],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2030.0) 40],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:00:58,[689 np.float64(1470.0) np.float64(1457.0) 60],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2030.0) 40],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:00:59,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2030.0) 40],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:01:00,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2030.0) 40],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:01:01,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2030.0) 40],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:01:02,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2030.0) 40],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:01:03,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2035.0) 5],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:01:04,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2035.0) 5],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:01:05,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2035.0) 5],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:01:06,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2035.0) 5],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:01:07,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2035.0) 5],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:01:08,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2035.0) 5],[42 np.float64(2870.0) np.float64(2854.0) 30]
12:01:09,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2035.0) 5],[188 np.float64(2850.0) np.float64(2845.0) 500]
12:01:10,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2035.0) 5],[9 np.float64(2849.0) np.float64(2845.0) 500]
12:01:11,[679 np.float64(1470.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1641.0) 35],[7 np.float64(2045.0) np.float64(2035.0) 5],[188 np.float64(2850.0) np.float64(2845.0) 500]
12:01:12,[8 np.float64(1479.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1642.0) 3],[7 np.float64(2045.0) np.float64(2035.0) 5],[188 np.float64(2850.0) np.float64(2846.0) 9]
12:01:13,[8 np.float64(1479.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1642.0) 3],[7 np.float64(2045.0) np.float64(2040.0) 11],[188 np.float64(2850.0) np.float64(2846.0) 9]
12:01:14,[8 np.float64(1479.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1642.0) 3],[7 np.float64(2045.0) np.float64(2040.0) 11],[188 np.float64(2850.0) np.float64(2846.0) 9]
12:01:15,[8 np.float64(1479.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1642.0) 3],[7 np.float64(2045.0) np.float64(2040.0) 11],[188 np.float64(2850.0) np.float64(2846.0) 9]
12:01:16,[8 np.float64(1479.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1642.0) 3],[7 np.float64(2045.0) np.float64(2040.0) 11],[9 np.float64(2849.0) np.float64(2846.0) 9]
12:01:17,[8 np.float64(1479.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1642.0) 3],[7 np.float64(2045.0) np.float64(2040.0) 11],[42 np.float64(2870.0) np.float64(2850.0) 80]
12:01:18,[8 np.float64(1479.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1642.0) 3],[7 np.float64(2045.0) np.float64(2040.0) 11],[42 np.float64(2870.0) np.float64(2850.0) 80]
12:01:19,[8 np.float64(1479.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1642.0) 3],[7 np.float64(2045.0) np.float64(2040.0) 11],[42 np.float64(2870.0) np.float64(2850.0) 2]
12:01:20,[8 np.float64(1479.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1642.0) 3],[7 np.float64(2045.0) np.float64(2040.0) 11],[42 np.float64(2870.0) np.float64(2850.0) 2]
12:01:21,[8 np.float64(1479.0) np.float64(1457.0) 50],[12 np.float64(1650.0) np.float64(1642.0) 3],[2 np.float64(2045.0) np.float64(2040.0) 11],[42 np.float64(2870.0) np.float64(2850.0) 2]
12:01:22,[137 np.float64(1550.0) np.float64(1460.0) 20],[12 np.float64(1650.0) np.float64(1642.0) 3],[2 np.float64(2045.0) np.float64(2040.0) 11],[42 np.float64(2870.0) np.float64(2850.0) 2]
12:01:23,[137 np.float64(1550.0) np.float64(1460.0) 20],[12 np.float64(1650.0) np.float64(1642.0) 3],[2 np.float64(2045.0) np.float64(2040.0) 11],[42 np.float64(2870.0) np.float64(2850.0) 2]
12:01:24,[9 np.float64(1549.0) np.float64(1460.0) 20],[12 np.float64(1650.0) np.float64(1642.0) 3],[2 np.float64(2045.0) np.float64(2040.0) 11],[42 np.float64(2870.0) np.float64(2850.0) 2]
12:01:25,[9 np.float64(1549.0) np.float64(1460.0) 20],[12 np.float64(1650.0) np.float64(1642.0) 3],[2 np.float64(2045.0) np.float64(2040.0) 11],[42 np.float64(2870.0) np.float64(2850.0) 2]
12:01:26,[9 np.float64(1549.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 35],[2 np.float64(2045.0) np.float64(2040.0) 11],[42 np.float64(2870.0) np.float64(2850.0) 2]
12:01:27,[137 np.float64(1550.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 35],[2 np.float64(2045.0) np.float64(2040.0) 11],[298 np.float64(2850.0) np.float64(2846.0) 18]
12:01:28,[137 np.float64(1550.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 35],[2 np.float64(2045.0) np.float64(2040.0) 11],[9 np.float64(2849.0) np.float64(2846.0) 18]
12:01:29,[137 np.float64(1550.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 35],[2 np.float64(2045.0) np.float64(2040.0) 11],[9 np.float64(2849.0) np.float64(2846.0) 18]
12:01:30,[137 np.float64(1550.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 35],[2 np.float64(2045.0) np.float64(2040.0) 11],[9 np.float64(2849.0) np.float64(2846.0) 18]
12:01:31,[137 np.float64(1550.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 35],[2 np.float64(2045.0) np.float64(2040.0) 11],[9 np.float64(2849.0) np.float64(2846.0) 18]
12:01:32,[137 np.float64(1550.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 35],[20 np.float64(2046.0) np.float64(2045.0) 5],[9 np.float64(2849.0) np.float64(2846.0) 18]
12:01:33,[20 np.float64(1549.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 35],[20 np.float64(2046.0) np.float64(2045.0) 5],[9 np.float64(2849.0) np.float64(2846.0) 18]
12:01:34,[20 np.float64(1549.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 35],[20 np.float64(2046.0) np.float64(2045.0) 5],[9 np.float64(2849.0) np.float64(2846.0) 18]
12:01:35,[20 np.float64(1549.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[9 np.float64(2849.0) np.float64(2846.0) 18]
12:01:36,[20 np.float64(1549.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[9 np.float64(2849.0) np.float64(2846.0) 18]
12:01:37,[20 np.float64(1549.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2850.0) 34]
12:01:38,[20 np.float64(1549.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2850.0) 34]
12:01:39,[20 np.float64(1549.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2850.0) 34]
12:01:40,[20 np.float64(1549.0) np.float64(1460.0) 20],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2850.0) 34]
12:01:41,[51 np.float64(1548.0) np.float64(1461.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2850.0) 34]
12:01:42,[51 np.float64(1548.0) np.float64(1461.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2850.0) 34]
12:01:43,[51 np.float64(1548.0) np.float64(1461.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2845.0) 491]
12:01:44,[51 np.float64(1548.0) np.float64(1461.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2846.0) 18]
12:01:45,[51 np.float64(1548.0) np.float64(1461.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2846.0) 18]
12:01:46,[51 np.float64(1548.0) np.float64(1461.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2846.0) 18]
12:01:47,[51 np.float64(1548.0) np.float64(1461.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2846.0) 18]
12:01:48,[71 np.float64(1548.0) np.float64(1461.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2846.0) 18]
12:01:49,[71 np.float64(1548.0) np.float64(1462.0) 200],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2846.0) 18]
12:01:50,[71 np.float64(1548.0) np.float64(1463.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[20 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2846.0) 18]
12:01:51,[121 np.float64(1548.0) np.float64(1463.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[15 np.float64(2046.0) np.float64(2045.0) 5],[42 np.float64(2870.0) np.float64(2846.0) 18]
12:01:52,[121 np.float64(1548.0) np.float64(1463.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[15 np.float64(2046.0) np.float64(2045.0) 10],[42 np.float64(2870.0) np.float64(2846.0) 18]
12:01:53,[121 np.float64(1548.0) np.float64(1463.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[15 np.float64(2046.0) np.float64(2045.0) 10],[42 np.float64(2870.0) np.float64(2846.0) 18]
12:01:54,[121 np.float64(1548.0) np.float64(1463.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2846.0) 18]
12:01:55,[121 np.float64(1548.0) np.float64(1471.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2846.0) 18]
12:01:56,[121 np.float64(1548.0) np.float64(1471.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2846.0) 18]
12:01:57,[121 np.float64(1548.0) np.float64(1471.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2846.0) 18]
12:01:58,[121 np.float64(1548.0) np.float64(1471.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2846.0) 18]
12:01:59,[121 np.float64(1548.0) np.float64(1471.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2846.0) 18]
12:02:00,[121 np.float64(1548.0) np.float64(1471.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2846.0) 18]
12:02:01,[121 np.float64(1548.0) np.float64(1471.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2846.0) 18]
12:02:02,[121 np.float64(1548.0) np.float64(1471.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2842.0) 50]
12:02:03,[121 np.float64(1548.0) np.float64(1471.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2842.0) 50]
12:02:04,[121 np.float64(1548.0) np.float64(1471.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2842.0) 50]
12:02:05,[50 np.float64(1544.0) np.float64(1471.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2842.0) 50]
12:02:06,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2842.0) 50]
12:02:07,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 5],[38 np.float64(2870.0) np.float64(2842.0) 50]
12:02:08,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 34],[12 np.float64(2064.0) np.float64(2046.0) 10],[38 np.float64(2870.0) np.float64(2842.0) 49]
12:02:09,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2064.0) np.float64(2046.0) 10],[38 np.float64(2870.0) np.float64(2842.0) 49]
12:02:10,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2064.0) np.float64(2046.0) 10],[1 np.float64(2869.0) np.float64(2842.0) 49]
12:02:11,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2064.0) np.float64(2046.0) 10],[1 np.float64(2869.0) np.float64(2842.0) 49]
12:02:12,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2064.0) np.float64(2046.0) 10],[1 np.float64(2869.0) np.float64(2842.0) 49]
12:02:13,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2064.0) np.float64(2046.0) 10],[1 np.float64(2869.0) np.float64(2842.0) 49]
12:02:14,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2064.0) np.float64(2046.0) 10],[1 np.float64(2869.0) np.float64(2842.0) 49]
12:02:15,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2064.0) np.float64(2046.0) 10],[1 np.float64(2869.0) np.float64(2842.0) 49]
12:02:16,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2064.0) np.float64(2046.0) 19],[1 np.float64(2869.0) np.float64(2842.0) 49]
12:02:17,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2064.0) np.float64(2046.0) 19],[1 np.float64(2869.0) np.float64(2842.0) 49]
12:02:18,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2064.0) np.float64(2046.0) 19],[1 np.float64(2869.0) np.float64(2842.0) 49]
12:02:19,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2046.0) 19],[31 np.float64(2869.0) np.float64(2842.0) 49]
12:02:20,[20 np.float64(1540.0) np.float64(1471.0) 62],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2046.0) 19],[31 np.float64(2869.0) np.float64(2842.0) 49]
12:02:21,[20 np.float64(1540.0) np.float64(1474.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2046.0) 19],[31 np.float64(2869.0) np.float64(2842.0) 49]
12:02:22,[20 np.float64(1540.0) np.float64(1474.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2046.0) 19],[31 np.float64(2869.0) np.float64(2842.0) 49]
12:02:23,[20 np.float64(1540.0) np.float64(1474.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2046.0) 19],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:24,[50 np.float64(1535.0) np.float64(1474.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2046.0) 19],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:25,[50 np.float64(1535.0) np.float64(1474.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2046.0) 19],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:26,[50 np.float64(1535.0) np.float64(1474.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2050.0) 50],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:27,[50 np.float64(1535.0) np.float64(1474.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2050.0) 50],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:28,[50 np.float64(1535.0) np.float64(1474.0) 12],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2050.0) 50],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:29,[50 np.float64(1535.0) np.float64(1474.0) 32],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2050.0) 50],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:30,[50 np.float64(1535.0) np.float64(1474.0) 32],[9 np.float64(1642.0) np.float64(1641.0) 14],[12 np.float64(2079.0) np.float64(2050.0) 50],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:31,[50 np.float64(1535.0) np.float64(1474.0) 32],[673 np.float64(1640.0) np.float64(1617.0) 20],[12 np.float64(2079.0) np.float64(2050.0) 50],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:32,[50 np.float64(1535.0) np.float64(1474.0) 32],[670 np.float64(1640.0) np.float64(1617.0) 20],[12 np.float64(2079.0) np.float64(2050.0) 50],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:33,[50 np.float64(1535.0) np.float64(1474.0) 32],[670 np.float64(1640.0) np.float64(1617.0) 20],[12 np.float64(2079.0) np.float64(2050.0) 50],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:34,[50 np.float64(1535.0) np.float64(1474.0) 32],[670 np.float64(1640.0) np.float64(1617.0) 20],[12 np.float64(2079.0) np.float64(2052.0) 5],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:35,[50 np.float64(1534.0) np.float64(1474.0) 32],[12 np.float64(1639.0) np.float64(1617.0) 20],[12 np.float64(2079.0) np.float64(2052.0) 5],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:36,[50 np.float64(1534.0) np.float64(1474.0) 32],[12 np.float64(1639.0) np.float64(1617.0) 20],[12 np.float64(2079.0) np.float64(2052.0) 5],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:37,[50 np.float64(1534.0) np.float64(1474.0) 32],[12 np.float64(1639.0) np.float64(1617.0) 20],[12 np.float64(2079.0) np.float64(2052.0) 5],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:38,[50 np.float64(1534.0) np.float64(1474.0) 32],[12 np.float64(1639.0) np.float64(1617.0) 20],[12 np.float64(2079.0) np.float64(2052.0) 5],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:39,[50 np.float64(1534.0) np.float64(1474.0) 32],[22 np.float64(1639.0) np.float64(1617.0) 47],[12 np.float64(2079.0) np.float64(2052.0) 5],[41 np.float64(2869.0) np.float64(2842.0) 49]
12:02:40,[50 np.float64(1534.0) np.float64(1480.0) 20],[22 np.float64(1639.0) np.float64(1617.0) 47],[40 np.float64(2070.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2842.0) 49]
12:02:41,[40 np.float64(1533.0) np.float64(1480.0) 20],[22 np.float64(1639.0) np.float64(1617.0) 47],[40 np.float64(2070.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2842.0) 49]
12:02:42,[40 np.float64(1533.0) np.float64(1480.0) 20],[22 np.float64(1639.0) np.float64(1617.0) 47],[40 np.float64(2070.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2842.0) 49]
12:02:43,[40 np.float64(1533.0) np.float64(1480.0) 20],[22 np.float64(1639.0) np.float64(1617.0) 47],[40 np.float64(2070.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2844.0) 56]
12:02:44,[40 np.float64(1533.0) np.float64(1480.0) 20],[22 np.float64(1639.0) np.float64(1617.0) 47],[12 np.float64(2079.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2844.0) 56]
12:02:45,[40 np.float64(1533.0) np.float64(1480.0) 20],[22 np.float64(1639.0) np.float64(1617.0) 47],[12 np.float64(2079.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2844.0) 56]
12:02:46,[40 np.float64(1533.0) np.float64(1480.0) 20],[22 np.float64(1639.0) np.float64(1617.0) 47],[12 np.float64(2079.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2840.0) 424]
12:02:47,[40 np.float64(1533.0) np.float64(1480.0) 20],[22 np.float64(1639.0) np.float64(1617.0) 47],[12 np.float64(2079.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2840.0) 424]
12:02:48,[40 np.float64(1533.0) np.float64(1480.0) 20],[22 np.float64(1639.0) np.float64(1617.0) 47],[12 np.float64(2079.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2842.0) 10]
12:02:49,[40 np.float64(1533.0) np.float64(1480.0) 20],[22 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2842.0) 10]
12:02:50,[40 np.float64(1533.0) np.float64(1480.0) 20],[22 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2842.0) 10]
12:02:51,[40 np.float64(1533.0) np.float64(1474.0) 32],[22 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[40 np.float64(2869.0) np.float64(2842.0) 10]
12:02:52,[40 np.float64(1533.0) np.float64(1474.0) 32],[22 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[15 np.float64(2868.0) np.float64(2840.0) 234]
12:02:53,[40 np.float64(1533.0) np.float64(1474.0) 32],[22 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[15 np.float64(2868.0) np.float64(2840.0) 234]
12:02:54,[40 np.float64(1533.0) np.float64(1474.0) 32],[22 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[15 np.float64(2868.0) np.float64(2840.0) 234]
12:02:55,[40 np.float64(1533.0) np.float64(1475.0) 50],[22 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[65 np.float64(2868.0) np.float64(2840.0) 234]
12:02:56,[40 np.float64(1533.0) np.float64(1475.0) 60],[22 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[65 np.float64(2868.0) np.float64(2831.0) 2]
12:02:57,[40 np.float64(1533.0) np.float64(1475.0) 60],[22 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[65 np.float64(2868.0) np.float64(2831.0) 2]
12:02:58,[40 np.float64(1533.0) np.float64(1475.0) 60],[10 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[68 np.float64(2868.0) np.float64(2831.0) 2]
12:02:59,[40 np.float64(1533.0) np.float64(1475.0) 60],[10 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[68 np.float64(2868.0) np.float64(2831.0) 2]
